Date,SGOV,SHV,SHY,BIL,IEI,IEF,VGIT,TLT,TLH,EDV,AGG,BND
2020-07-08,86.72927856445312,96.16326141357422,77.2789535522461,79.5492172241211,120.40790557861328,107.83755493164062,61.500545501708984,141.85501098632812,142.04782104492188,137.21949768066406,102.357666015625,75.99823760986328
2020-07-09,86.73796844482422,96.17195129394531,77.29680633544922,79.5492172241211,120.52508544921875,108.18299865722656,61.579078674316406,144.1137237548828,143.4970703125,140.21112060546875,102.62584686279297,76.20451354980469
2020-07-10,86.7414321899414,96.17195129394531,77.27003479003906,79.55795288085938,120.42594146728516,107.97042083740234,61.50929260253906,143.3895263671875,142.9460906982422,139.5600128173828,102.50474548339844,76.1185531616211
2020-07-13,86.73796844482422,96.18061065673828,77.27003479003906,79.55795288085938,120.48001098632812,108.08555603027344,61.55290603637695,143.86361694335938,143.25125122070312,140.4254150390625,102.49609375,76.1529541015625
2020-07-14,86.73363494873047,96.18061065673828,77.2789535522461,79.55795288085938,120.4529800415039,108.07673645019531,61.544193267822266,144.070556640625,143.31912231445312,140.46661376953125,102.66045379638672,76.24752807617188
2020-07-15,86.73363494873047,96.18061065673828,77.28788757324219,79.55795288085938,120.46199798583984,108.0412826538086,61.544193267822266,143.39810180664062,142.9292449951172,139.5847625732422,102.66910552978516,76.25609588623047
2020-07-16,86.73363494873047,96.17195129394531,77.28788757324219,79.5492172241211,120.52508544921875,108.12103271484375,61.56161880493164,144.07916259765625,143.36141967773438,140.4583740234375,102.73833465576172,76.3077392578125
2020-07-17,86.73363494873047,96.17195129394531,77.30577087402344,79.55795288085938,120.50707244873047,108.09442138671875,61.570369720458984,143.7774200439453,143.12417602539062,140.00509643554688,102.84212493896484,76.38507080078125
2020-07-20,86.73363494873047,96.18061065673828,77.28788757324219,79.55795288085938,120.50707244873047,108.16526794433594,61.579078674316406,144.1309051513672,143.3953094482422,140.3842010498047,102.95457458496094,76.46246337890625
2020-07-21,86.73363494873047,96.18061065673828,77.30577087402344,79.55795288085938,120.58821868896484,108.28044128417969,61.61399459838867,144.217041015625,143.61563110351562,140.62318420410156,103.01512145996094,76.50540924072266
2020-07-22,86.73363494873047,96.17195129394531,77.29680633544922,79.5492172241211,120.57923889160156,108.31592559814453,61.61399459838867,144.64820861816406,143.75970458984375,141.16714477539062,103.10164642333984,76.60861206054688
2020-07-23,86.73363494873047,96.17195129394531,77.29680633544922,79.55795288085938,120.57923889160156,108.42218017578125,61.640159606933594,146.33778381347656,144.66648864746094,143.25221252441406,103.2227783203125,76.6773910522461
2020-07-24,86.73363494873047,96.17195129394531,77.30577087402344,79.5492172241211,120.59725189208984,108.3690414428711,61.63142776489258,146.32916259765625,144.64950561523438,143.5653839111328,103.18815612792969,76.66019439697266
2020-07-27,86.73363494873047,96.18061065673828,77.2789535522461,79.5492172241211,120.50707244873047,108.20074462890625,61.570369720458984,145.78602600097656,144.12417602539062,142.74122619628906,103.11894989013672,76.60861206054688
2020-07-28,86.73363494873047,96.18061065673828,77.29680633544922,79.55795288085938,120.64234924316406,108.4576187133789,61.65757751464844,146.79461669921875,144.95458984375,144.11752319335938,103.18815612792969,76.64302825927734
2020-07-29,86.73796844482422,96.17195129394531,77.31464385986328,79.55795288085938,120.73246002197266,108.5993423461914,61.71867370605469,146.54469299316406,144.93765258789062,143.8208465576172,103.30924987792969,76.76335144042969
2020-07-30,86.73363494873047,96.17195129394531,77.34146118164062,79.5492172241211,120.8406982421875,108.74993133544922,61.779727935791016,147.51025390625,145.60716247558594,144.92520141601562,103.3871078491211,76.80630493164062
2020-07-31,86.73796844482422,96.18061065673828,77.3503646850586,79.55795288085938,120.89488220214844,108.77649688720703,61.78847122192383,147.4154510498047,145.632568359375,144.73565673828125,103.4303970336914,76.90948486328125
2020-08-03,86.73880767822266,96.18584442138672,77.35039520263672,79.5492172241211,120.88128662109375,108.72332763671875,61.801597595214844,146.67318725585938,145.1863250732422,143.524169921875,103.47109985351562,76.8828125
2020-08-04,86.73880767822266,96.18584442138672,77.35931396484375,79.55795288085938,121.02566528320312,109.09563446044922,61.88893127441406,148.07138061523438,146.18736267089844,145.5350799560547,103.6704330444336,77.04642486572266
2020-08-05,86.73880767822266,96.17715454101562,77.34143829345703,79.5492172241211,120.87228393554688,108.73218536376953,61.78411102294922,146.7768096923828,145.21180725097656,143.6313018798828,103.47109985351562,76.94306182861328
2020-08-06,86.73880767822266,96.17715454101562,77.34143829345703,79.5492172241211,120.89027404785156,108.85630798339844,61.810325622558594,147.59661865234375,145.67832946777344,144.9746551513672,103.61846160888672,77.06365966796875
2020-08-07,86.74315643310547,96.17715454101562,77.33252716064453,79.55795288085938,120.80009460449219,108.62582397460938,61.75787353515625,146.6128692626953,144.95726013183594,143.9445037841797,103.49710845947266,76.97753143310547
2020-08-10,86.73880767822266,96.17715454101562,77.31466674804688,79.55795288085938,120.77301025390625,108.51055145263672,61.71422576904297,145.95687866210938,144.6009979248047,142.8318634033203,103.40180969238281,76.89142608642578
2020-08-11,86.73880767822266,96.17715454101562,77.29679107666016,79.5492172241211,120.59247589111328,108.13823699951172,61.61814880371094,144.22215270996094,143.45582580566406,140.8787078857422,103.1158218383789,76.62442779541016
2020-08-12,86.74315643310547,96.16846466064453,77.27892303466797,79.5492172241211,120.44808197021484,107.81904602050781,61.5133171081543,142.91036987304688,142.4208984375,138.93370056152344,102.90785217285156,76.42636108398438
2020-08-13,86.74315643310547,96.16846466064453,77.26995849609375,79.55795288085938,120.34883880615234,107.59742736816406,61.4521484375,141.38275146484375,141.40293884277344,137.00521850585938,102.52653503417969,76.17658996582031
2020-08-14,86.74751281738281,96.17715454101562,77.27892303466797,79.5492172241211,120.43006896972656,107.650634765625,61.478355407714844,140.83045959472656,141.16537475585938,136.1481170654297,102.43120574951172,76.0904769897461
2020-08-17,86.74751281738281,96.18584442138672,77.287841796875,79.5492172241211,120.50225067138672,107.82792663574219,61.53076171875,141.18431091308594,141.64894104003906,136.69204711914062,102.56986999511719,76.18517303466797
2020-08-18,86.74315643310547,96.17715454101562,77.29679107666016,79.55795288085938,120.574462890625,108.01406860351562,61.59195327758789,142.1940460205078,142.2173309326172,137.71400451660156,102.71719360351562,76.28854370117188
2020-08-19,86.7492446899414,96.17715454101562,77.29679107666016,79.55795288085938,120.50225067138672,107.87226104736328,61.53951644897461,141.3050994873047,141.6404571533203,136.8898162841797,102.56119537353516,76.15937805175781
2020-08-20,86.74315643310547,96.17715454101562,77.29679107666016,79.55795288085938,120.60150909423828,108.18252563476562,61.62686538696289,142.58241271972656,142.56515502929688,138.4722137451172,102.74319458007812,76.28854370117188
2020-08-21,86.74315643310547,96.17715454101562,77.287841796875,79.55795288085938,120.61957550048828,108.2623062133789,61.635597229003906,143.43675231933594,143.01461791992188,139.56826782226562,102.84716033935547,76.45215606689453
2020-08-24,86.74315643310547,96.17715454101562,77.27892303466797,79.55795288085938,120.556396484375,108.11161041259766,61.59195327758789,143.20375061035156,142.70086669921875,139.31280517578125,102.8038330078125,76.36603546142578
2020-08-25,86.74751281738281,96.16846466064453,77.287841796875,79.5492172241211,120.46612548828125,107.85453796386719,61.53076171875,142.1077117919922,141.95433044433594,137.93646240234375,102.58718872070312,76.21961975097656
2020-08-26,86.7345199584961,96.16846466064453,77.287841796875,79.5492172241211,120.46612548828125,107.81018829345703,61.52205276489258,141.56396484375,141.5556182861328,137.21949768066406,102.56986999511719,76.17658996582031
2020-08-27,86.75182342529297,96.17715454101562,77.27892303466797,79.5492172241211,120.3758773803711,107.4289779663086,61.44342041015625,139.15618896484375,139.91844177246094,134.15367126464844,102.21456146240234,75.90100860595703
2020-08-28,86.74315643310547,96.18584442138672,77.30572509765625,79.55795288085938,120.53836059570312,107.60631561279297,61.5133171081543,139.05255126953125,139.85906982421875,133.93939208984375,102.35321807861328,75.96131896972656
2020-08-31,86.74315643310547,96.17715454101562,77.33252716064453,79.55795288085938,120.56539916992188,107.72154235839844,61.54826354980469,139.9760284423828,140.3086395263672,134.9943084716797,102.5785140991211,76.18517303466797
2020-09-01,86.73188781738281,96.17195129394531,77.3137435913086,79.55795288085938,120.67021179199219,108.07463836669922,61.64619445800781,141.57705688476562,141.514404296875,137.2112579345703,102.79118347167969,76.39485931396484
2020-09-02,86.74058532714844,96.18062591552734,77.32269287109375,79.55795288085938,120.69725799560547,108.22544860839844,61.672454833984375,142.92489624023438,142.4655303955078,138.71116638183594,102.99950408935547,76.55878448486328
2020-09-03,86.74488067626953,96.17195129394531,77.3137435913086,79.5492172241211,120.7424087524414,108.36738586425781,61.69866943359375,143.33103942871094,142.7541961669922,139.69190979003906,103.02556610107422,76.56736755371094
2020-09-04,86.74488067626953,96.17195129394531,77.28690338134766,79.55795288085938,120.47147369384766,107.76411437988281,61.532508850097656,140.60934448242188,140.7926788330078,136.27996826171875,102.51341247558594,76.1187973022461
2020-09-08,86.74488067626953,96.17195129394531,77.2958755493164,79.55795288085938,120.59793090820312,107.99476623535156,61.60245895385742,141.47341918945312,141.3701171875,137.2936248779297,102.62628173828125,76.23091888427734
2020-09-09,86.7492446899414,96.17195129394531,77.30477905273438,79.5492172241211,120.59793090820312,107.94157409667969,61.58498764038086,141.0931854248047,141.07286071777344,136.5931396484375,102.61759948730469,76.17915344238281
2020-09-10,86.74488067626953,96.17195129394531,77.2958755493164,79.5492172241211,120.63407897949219,108.07463836669922,61.637474060058594,141.8103485107422,141.48048400878906,137.6645050048828,102.62628173828125,76.1964340209961
2020-09-11,86.74488067626953,96.17195129394531,77.3137435913086,79.54056549072266,120.7424087524414,108.24319458007812,61.68994903564453,142.11265563964844,141.85414123535156,137.994140625,102.74779510498047,76.27405548095703
2020-09-14,86.74488067626953,96.17195129394531,77.30477905273438,79.55795288085938,120.67021179199219,108.14562225341797,61.6637077331543,142.1040496826172,141.7861785888672,138.0023956298828,102.75646209716797,76.27405548095703
2020-09-15,86.74488067626953,96.17195129394531,77.3137435913086,79.54056549072266,120.65211486816406,108.09234619140625,61.637474060058594,141.75851440429688,141.66732788085938,137.6645050048828,102.76512908935547,76.31718444824219
2020-09-16,86.74488067626953,96.17195129394531,77.32269287109375,79.55795288085938,120.62503051757812,108.03025817871094,61.61122512817383,141.33505249023438,141.4550018310547,136.98870849609375,102.71305084228516,76.29994201660156
2020-09-17,86.74488067626953,96.17195129394531,77.30477905273438,79.55795288085938,120.63407897949219,108.06575775146484,61.61994552612305,141.7671661376953,141.6502685546875,137.5821075439453,102.73909759521484,76.29994201660156
2020-09-18,86.74488067626953,96.17195129394531,77.3137435913086,79.54056549072266,120.58888244628906,107.96818542480469,61.60245895385742,141.32644653320312,141.25970458984375,137.05467224121094,102.61759948730469,76.21366119384766
2020-09-21,86.74488067626953,96.17195129394531,77.30477905273438,79.54056549072266,120.6611328125,108.1633529663086,61.64619445800781,142.04354858398438,141.752197265625,137.80462646484375,102.63495635986328,76.25682067871094
2020-09-22,86.74488067626953,96.17195129394531,77.32269287109375,79.54056549072266,120.67919921875,108.1633529663086,61.637474060058594,141.93125915527344,141.752197265625,137.73870849609375,102.71305084228516,76.28269958496094
2020-09-23,86.74488067626953,96.17195129394531,77.32269287109375,79.54056549072266,120.67021179199219,108.1633529663086,61.6637077331543,142.12142944335938,141.9220428466797,137.85406494140625,102.49604034423828,76.11012268066406
2020-09-24,86.74488067626953,96.17195129394531,77.3137435913086,79.5492172241211,120.68824768066406,108.21659851074219,61.6637077331543,142.6657257080078,142.31265258789062,138.5546112060547,102.5047378540039,76.1187973022461
2020-09-25,86.7492446899414,96.17195129394531,77.32269287109375,79.54056549072266,120.7424087524414,108.30531311035156,61.69866943359375,142.6657257080078,142.40606689453125,138.40623474121094,102.53946685791016,76.11012268066406
2020-09-28,86.7492446899414,96.17195129394531,77.33159637451172,79.5492172241211,120.73336029052734,108.28755950927734,61.68994903564453,142.2595672607422,142.21078491210938,138.0765838623047,102.62628173828125,76.17915344238281
2020-09-29,86.7492446899414,96.18062591552734,77.32269287109375,79.5492172241211,120.78756713867188,108.36738586425781,61.72491455078125,142.423828125,142.31265258789062,138.1260223388672,102.64361572265625,76.23091888427734
2020-09-30,86.7492446899414,96.17195129394531,77.33159637451172,79.54056549072266,120.6611328125,108.07463836669922,61.637474060058594,141.05865478515625,141.37857055664062,136.44476318359375,102.47871398925781,76.11012268066406
2020-10-01,86.7492446899414,96.1832504272461,77.31373596191406,79.54056549072266,120.68375396728516,108.1358642578125,61.6427001953125,141.29132080078125,141.5647430419922,136.80398559570312,102.61953735351562,76.18791961669922
2020-10-02,86.74488830566406,96.1745376586914,77.32266235351562,79.54056549072266,120.63849639892578,108.02935791015625,61.62521743774414,140.763671875,141.1397247314453,135.77767944335938,102.5152587890625,76.13607788085938
2020-10-05,86.75270080566406,96.1745376586914,77.29583740234375,79.54056549072266,120.34930419921875,107.34579467773438,61.42386245727539,138.01336669921875,139.0912322998047,132.62432861328125,102.18479919433594,75.85088348388672
2020-10-06,86.7492446899414,96.1832504272461,77.29583740234375,79.5492172241211,120.4396743774414,107.59436798095703,61.48513412475586,138.7571258544922,139.68629455566406,133.31956481933594,102.27174377441406,75.95458984375
2020-10-07,86.7492446899414,96.1745376586914,77.28689575195312,79.54056549072266,120.32218933105469,107.28365325927734,61.39760208129883,137.74513244628906,138.81076049804688,132.10289001464844,102.20220947265625,75.85088348388672
2020-10-08,86.7492446899414,96.1745376586914,77.28689575195312,79.54056549072266,120.403564453125,107.4789810180664,61.46761703491211,138.48895263671875,139.4227294921875,133.25332641601562,102.33262634277344,75.98050689697266
2020-10-09,86.7492446899414,96.1745376586914,77.28689575195312,79.54056549072266,120.35831451416016,107.42570495605469,61.441368103027344,138.46302795410156,139.31228637695312,132.90573120117188,102.35870361328125,75.99779510498047
2020-10-12,86.7492446899414,96.1832504272461,77.3047866821289,79.5492172241211,120.403564453125,107.54106140136719,61.476383209228516,138.90419006347656,139.66925048828125,133.55955505371094,102.55867767333984,76.1101303100586
2020-10-13,86.7492446899414,96.1832504272461,77.29583740234375,79.54056549072266,120.53011322021484,107.7807846069336,61.56391525268555,139.89878845214844,140.39169311523438,134.84243774414062,102.58474731445312,76.17063903808594
2020-10-14,86.7492446899414,96.16586303710938,77.29583740234375,79.54056549072266,120.53912353515625,107.81629943847656,61.56391525268555,140.21888732910156,140.595703125,135.3390350341797,102.64564514160156,76.21382904052734
2020-10-15,86.7492446899414,96.1745376586914,77.31373596191406,79.54056549072266,120.49392700195312,107.70088958740234,61.537654876708984,139.97662353515625,140.45130920410156,135.23971557617188,102.55867767333984,76.17063903808594
2020-10-16,86.7492446899414,96.1745376586914,77.3047866821289,79.5492172241211,120.47587585449219,107.63874053955078,61.511383056640625,139.5874481201172,140.16221618652344,134.61068725585938,102.50653076171875,76.1101303100586
2020-10-19,86.7492446899414,96.16586303710938,77.3047866821289,79.5492172241211,120.403564453125,107.46121215820312,61.45885467529297,139.059814453125,139.81378173828125,133.9071807861328,102.38479614257812,76.04098510742188
2020-10-20,86.7492446899414,96.16586303710938,77.29583740234375,79.54056549072266,120.32218933105469,107.23038482666016,61.40631866455078,137.7365264892578,138.82777404785156,132.25189208984375,102.29783630371094,75.9113998413086
2020-10-21,86.7492446899414,96.16586303710938,77.29583740234375,79.54056549072266,120.26800537109375,107.08834075927734,61.37128448486328,137.26084899902344,138.48776245117188,131.63111877441406,102.17611694335938,75.824951171875
2020-10-22,86.7492446899414,96.16586303710938,77.26901245117188,79.5492172241211,120.12336730957031,106.7154769897461,61.25749588012695,135.833740234375,137.34030151367188,129.81027221679688,101.9935302734375,75.6953125
2020-10-23,86.75358581542969,96.16586303710938,77.27796936035156,79.5492172241211,120.16854095458984,106.86640167236328,61.30125427246094,136.66404724121094,137.91835021972656,130.76210021972656,102.14134216308594,75.79037475585938
2020-10-26,86.75358581542969,96.16586303710938,77.28689575195312,79.5492172241211,120.27700805664062,107.15049743652344,61.388832092285156,137.93548583984375,138.89581298828125,132.5829620361328,102.28046417236328,75.90274810791016
2020-10-27,86.75358581542969,96.16586303710938,77.28689575195312,79.54056549072266,120.38546752929688,107.39016723632812,61.441368103027344,138.86085510253906,139.5333251953125,133.70855712890625,102.5152587890625,76.084228515625
2020-10-28,86.75358581542969,96.16586303710938,77.28689575195312,79.54056549072266,120.38546752929688,107.38130187988281,61.441368103027344,138.99063110351562,139.62677001953125,134.0809783935547,102.36739349365234,75.98050689697266
2020-10-29,86.75358581542969,96.1745376586914,77.3047866821289,79.5492172241211,120.2317886352539,106.92855072021484,61.33628845214844,137.641357421875,138.46224975585938,132.18568420410156,102.18479919433594,75.81627655029297
2020-10-30,86.75358581542969,96.1832504272461,77.29583740234375,79.5492172241211,120.13236999511719,106.58232879638672,61.24877166748047,136.2835235595703,137.4083709716797,130.3151397705078,101.90657043457031,75.68668365478516
2020-11-02,86.7579345703125,96.16323852539062,77.294921875,79.5492172241211,120.15228271484375,106.76529693603516,61.27066421508789,137.3042449951172,138.02944946289062,131.8794403076172,102.0911865234375,75.7914047241211
2020-11-03,86.75357818603516,96.18063354492188,77.27706146240234,79.5492172241211,120.08897399902344,106.52548217773438,61.22686004638672,136.50778198242188,137.35726928710938,130.70413208007812,102.04767608642578,75.77410125732422
2020-11-04,86.75357818603516,96.16323852539062,77.294921875,79.54056549072266,120.45980834960938,107.42265319824219,61.47222900390625,139.4688720703125,139.35653686523438,134.2051544189453,102.72698974609375,76.29354858398438
2020-11-05,86.75357818603516,96.17193603515625,77.27706146240234,79.5492172241211,120.43266296386719,107.4049072265625,61.47222900390625,139.71128845214844,139.93508911132812,134.809326171875,102.82279205322266,76.37144470214844
2020-11-06,86.75357818603516,96.17193603515625,77.2860107421875,79.54056549072266,120.28800964355469,107.04070281982422,61.358280181884766,138.02296447753906,138.6504364013672,132.74020385742188,102.59632110595703,76.19831848144531
2020-11-09,86.7579345703125,96.16323852539062,77.25916290283203,79.5492172241211,119.9261474609375,106.25013732910156,61.11290740966797,135.12240600585938,136.38734436035156,128.92469787597656,102.11734771728516,75.84336853027344
2020-11-10,86.75357818603516,96.16323852539062,77.25020599365234,79.54056549072266,119.79045104980469,105.94807434082031,61.007728576660156,134.34307861328125,135.75779724121094,128.22940063476562,101.95182800292969,75.69620513916016
2020-11-11,86.75357818603516,96.17193603515625,77.23231506347656,79.54056549072266,119.84473419189453,106.11682891845703,61.069091796875,134.82801818847656,136.13217163085938,128.70945739746094,102.0127944946289,75.74815368652344
2020-11-12,86.75357818603516,96.17193603515625,77.24127197265625,79.54056549072266,120.10706329345703,106.72091674804688,61.253108978271484,137.12245178222656,137.81666564941406,131.68081665039062,102.43956756591797,75.99922180175781
2020-11-13,86.75357818603516,96.17193603515625,77.24127197265625,79.5492172241211,120.05277252197266,106.57878112792969,61.200538635253906,136.94064331054688,137.6210174560547,131.39108276367188,102.45698547363281,76.02518463134766
2020-11-16,86.75357818603516,96.17193603515625,77.25916290283203,79.5492172241211,120.03468322753906,106.49885559082031,61.19176483154297,136.6116180419922,137.3828125,130.9855194091797,102.44828796386719,76.06844329833984
2020-11-17,86.75357818603516,96.17193603515625,77.25020599365234,79.5492172241211,120.15228271484375,106.77418518066406,61.261898040771484,137.50344848632812,138.1739959716797,131.97048950195312,102.65734100341797,76.19831848144531
2020-11-18,86.7579345703125,96.17193603515625,77.25020599365234,79.5492172241211,120.11609649658203,106.73866271972656,61.261898040771484,137.90174865722656,138.27606201171875,132.63262939453125,102.72698974609375,76.28486633300781
2020-11-19,86.75357818603516,96.17193603515625,77.26812744140625,79.5492172241211,120.16136169433594,106.85414123535156,61.288177490234375,138.61170959472656,138.87164306640625,133.56787109375,102.91859436035156,76.44073486328125
2020-11-20,86.75357818603516,96.17193603515625,77.27706146240234,79.5492172241211,120.22462463378906,107.04070281982422,61.331974029541016,139.84121704101562,139.7989959716797,135.1155548095703,103.02308654785156,76.50996398925781
2020-11-23,86.7579345703125,96.17193603515625,77.27706146240234,79.5492172241211,120.17035675048828,106.8275146484375,61.296974182128906,139.2005157470703,139.24598693847656,134.2879180908203,102.99697875976562,76.44938659667969
2020-11-24,86.7579345703125,96.17193603515625,77.2860107421875,79.5492172241211,120.13420867919922,106.6587142944336,61.27066421508789,137.815185546875,138.32711791992188,132.68228149414062,102.85762786865234,76.37144470214844
2020-11-25,86.74922943115234,96.17193603515625,77.294921875,79.54056549072266,120.16136169433594,106.69427490234375,61.288177490234375,137.39088439941406,138.19097900390625,132.0780487060547,102.82279205322266,76.33679962158203
2020-11-27,86.7579345703125,96.18063354492188,77.294921875,79.5492172241211,120.28800964355469,107.0140609741211,61.37581253051758,138.7242889404297,139.10980224609375,133.51820373535156,102.99697875976562,76.50127410888672
2020-11-30,86.7579345703125,96.16323852539062,77.3128433227539,79.54056549072266,120.3060531616211,106.94297790527344,61.36703109741211,138.5511932373047,138.86314392089844,133.46852111816406,103.13632202148438,76.60518646240234
2020-12-01,86.75357818603516,96.1650161743164,77.27076721191406,79.53447723388672,120.05262756347656,106.37409973144531,61.191585540771484,136.50831604003906,137.3016815185547,130.95242309570312,102.81002044677734,76.37367248535156
2020-12-02,86.75357818603516,96.1650161743164,77.28868103027344,79.54314422607422,120.02544403076172,106.19632720947266,61.1652946472168,135.42483520507812,136.40505981445312,129.462646484375,102.69661712646484,76.24358367919922
2020-12-03,86.75792694091797,96.1650161743164,77.30657196044922,79.54314422607422,120.16117858886719,106.48075103759766,61.25298309326172,136.51693725585938,137.2585906982422,130.93588256835938,102.87105560302734,76.3910140991211
2020-12-04,86.75792694091797,96.17367553710938,77.29762268066406,79.55181884765625,120.01644134521484,106.06298828125,61.138973236083984,134.51480102539062,135.68946838378906,128.32875061035156,102.59191131591797,76.19158172607422
2020-12-07,86.75357818603516,96.17367553710938,77.31554412841797,79.53447723388672,120.1792984008789,106.39185333251953,61.24424743652344,135.72821044921875,136.61196899414062,129.90133666992188,102.74896240234375,76.29563903808594
2020-12-08,86.75357818603516,96.1650161743164,77.29762268066406,79.53447723388672,120.20650482177734,106.49852752685547,61.26180648803711,136.3695526123047,137.11199951171875,130.62966918945312,102.7576904296875,76.3216552734375
2020-12-09,86.75357818603516,96.17367553710938,77.28868103027344,79.53447723388672,120.12506103515625,106.34742736816406,61.21788787841797,135.91883850097656,136.81028747558594,130.00889587402344,102.60938262939453,76.19158172607422
