Date,SPY,VOO,IVV,VTI,XLG,QQQ,VUG,IWF,IWM,VEA,VXUS,VWO,IEMG,IEFA,IJH,VO,IJR,VTV,VIG,SCHD,RSP,XLK,XLE,XLF,VGT
2015-10-07,168.50425720214844,154.31423950195312,169.19931030273438,87.19332122802734,12.033080101013184,98.18682861328125,95.27981567382812,87.80760955810547,100.4636001586914,27.90577507019043,35.005615234375,26.878129959106445,32.709041595458984,41.48103332519531,24.44507598876953,104.09075164794922,48.00183868408203,62.309906005859375,63.10606384277344,9.099446296691895,64.96661376953125,36.650264739990234,45.7249755859375,15.686092376708984,94.88246154785156
2015-10-08,170.02520751953125,155.67279052734375,170.75198364257812,87.94819641113281,12.104571342468262,98.57725524902344,96.05894470214844,88.38274383544922,101.36746978759766,28.136205673217773,35.25139236450195,27.226221084594727,33.0682258605957,41.786964416503906,24.69948387145996,105.19874572753906,48.531219482421875,62.90931701660156,63.900264739990234,9.198614120483398,65.74576568603516,36.81964111328125,46.59797668457031,15.780543327331543,95.34600830078125
2015-10-09,170.12664794921875,155.75718688964844,170.87855529785156,88.06694793701172,12.135087966918945,99.02339172363281,96.38890838623047,88.84834289550781,101.56932830810547,28.195676803588867,35.34822082519531,27.256484985351562,33.15993118286133,41.85413360595703,24.751056671142578,105.29320526123047,48.59578323364258,62.823692321777344,64.01607513427734,9.198614120483398,65.72882843017578,36.980125427246094,46.2957763671875,15.679346084594727,95.84590911865234
2015-10-12,170.2871551513672,155.94284057617188,171.03048706054688,88.08390808105469,12.148164749145508,99.26509094238281,96.5905532836914,89.02181243896484,101.4201431274414,28.14364242553711,35.10987854003906,27.105138778686523,32.99945068359375,41.74966049194336,24.733861923217773,105.2245101928711,48.65602111816406,62.79253387451172,64.07398986816406,9.17926025390625,65.62718200683594,37.024688720703125,45.6981201171875,15.692840576171875,95.92770385742188
2015-10-13,169.21401977539062,154.90487670898438,169.925048828125,87.43928527832031,12.078420639038086,98.62371063232422,95.82979583740234,88.39189147949219,100.0335922241211,27.809133529663086,34.61831283569336,26.620853424072266,32.47213363647461,41.28702163696289,24.498367309570312,104.24537658691406,48.02764892578125,62.45781326293945,63.5445442199707,9.130887031555176,65.09365844726562,36.94446563720703,45.22132110595703,15.571402549743652,95.4823226928711
2015-10-14,168.4027862548828,154.17918395996094,169.0727996826172,86.98975372314453,12.029594421386719,98.46566772460938,95.43561553955078,87.83499145507812,99.05074310302734,27.853731155395508,34.81196594238281,26.825164794921875,32.74724578857422,41.35417938232422,24.32131576538086,103.85025787353516,47.519798278808594,62.14640426635742,63.03990936279297,9.099446296691895,64.864990234375,36.87313461303711,45.61081314086914,15.44321346282959,95.4187240600586
2015-10-15,170.98851013183594,156.4912872314453,171.66336059570312,88.304443359375,12.233602523803711,100.08311462402344,96.9480209350586,89.15877532958984,101.4201431274414,28.366657257080078,35.43014144897461,27.438093185424805,33.519126892089844,42.08544921875,24.60666275024414,105.17296600341797,48.42792510986328,63.04945755004883,63.685176849365234,9.18893814086914,65.7118911743164,37.34563446044922,46.43008804321289,15.794039726257324,96.54580688476562
2015-10-16,171.7659912109375,157.12416076660156,172.42286682128906,88.64371490478516,12.317302703857422,100.5013656616211,97.28715515136719,89.54222869873047,101.28852844238281,28.35179328918457,35.415245056152344,27.52134132385254,33.473262786865234,42.055606842041016,24.611820220947266,105.20730590820312,48.42792510986328,63.329708099365234,63.95818328857422,9.239731788635254,65.80503845214844,37.41696548461914,46.49054718017578,15.88849925994873,96.80937957763672
2015-10-19,171.85047912597656,157.30984497070312,172.55787658691406,88.7455062866211,12.311196327209473,101.07766723632812,97.57133483886719,89.84349060058594,101.48157501220703,28.232845306396484,35.17691421508789,27.24135398864746,33.1446533203125,41.913822174072266,24.68401527404785,105.1471939086914,48.54412841796875,63.22072982788086,63.966453552246094,9.225221633911133,65.7118911743164,37.55961227416992,45.570518493652344,15.875007629394531,97.12747955322266
2015-10-20,171.63076782226562,157.1072998046875,172.3046875,88.64371490478516,12.294631004333496,100.55712127685547,97.31462860107422,89.55133819580078,101.34117889404297,28.136205673217773,35.15456771850586,27.180818557739258,33.13700866699219,41.75712966918945,24.68229103088379,105.26744842529297,48.63450622558594,63.244056701660156,63.89200973510742,9.208285331726074,65.80503845214844,37.461544036865234,45.6981201171875,15.969452857971191,96.7821044921875
2015-10-21,170.56600952148438,156.0862579345703,171.3005828857422,87.94819641113281,12.222270965576172,99.9436264038086,96.63636779785156,88.97615051269531,99.79666137695312,28.11390495300293,34.9907112121582,26.787336349487305,32.739601135253906,41.69742965698242,24.415863037109375,104.21099090576172,47.88562774658203,62.83926010131836,63.80925750732422,9.184100151062012,65.28844451904297,37.17625427246094,45.1340217590332,15.854764938354492,95.86412048339844
2015-10-22,173.44752502441406,158.7865753173828,174.1190185546875,89.23746490478516,12.455924034118652,101.97933197021484,98.13960266113281,90.43690490722656,100.67422485351562,28.44842529296875,35.512081146240234,27.3699951171875,33.38156509399414,42.19736862182617,24.59291648864746,105.50794219970703,48.320308685302734,63.90578079223633,65.0667495727539,9.40904712677002,66.2962417602539,38.014278411865234,45.94657897949219,16.111133575439453,98.05458068847656
2015-10-23,175.34877014160156,160.51646423339844,176.07667541503906,90.17046356201172,12.69218921661377,104.83299255371094,99.28536224365234,91.6511459350586,101.66586303710938,28.70859718322754,35.77275848388672,27.55159568786621,33.5496940612793,42.548095703125,24.72010612487793,105.86007690429688,48.80236053466797,64.54411315917969,65.43079376220703,9.498541831970215,66.55879211425781,39.07518768310547,45.839141845703125,16.28655433654785,100.71775817871094
2015-10-26,174.91778564453125,160.13674926757812,175.671630859375,89.95838928222656,12.66690731048584,104.89807891845703,99.26699829101562,91.77896118164062,100.97257995605469,28.604528427124023,35.5791015625,27.24135398864746,33.28220748901367,42.39884948730469,24.65479278564453,105.58523559570312,48.57857131958008,64.30280303955078,65.35630798339844,9.474353790283203,66.31320190429688,38.92362976074219,44.71767044067383,16.21908187866211,100.26325225830078
2015-10-27,174.579833984375,159.8245391845703,175.3341522216797,89.66152954101562,12.667780876159668,105.11185455322266,99.1111831665039,91.7059097290039,99.86685180664062,28.35179328918457,35.25139236450195,26.99163246154785,32.945953369140625,42.055606842041016,24.457111358642578,105.11285400390625,48.0362663269043,64.10820007324219,65.15776824951172,9.43807315826416,65.99136352539062,38.700748443603516,44.18043899536133,16.1246337890625,99.63611602783203
2015-10-28,176.5655975341797,161.68099975585938,177.30027770996094,90.84050750732422,12.813374519348145,105.98562622070312,100.14694213867188,92.646240234375,102.78038024902344,28.50789451599121,35.437591552734375,26.6965274810791,32.63261795043945,42.27200698852539,24.959047317504883,106.53861999511719,49.327430725097656,64.96452331542969,65.50520324707031,9.522727966308594,66.77050018310547,39.280235290527344,45.160888671875,16.502443313598633,101.3812484741211
2015-10-29,176.46420288085938,161.6219940185547,177.2074737548828,90.70481872558594,12.82470989227295,105.81828308105469,100.46774291992188,92.66450500488281,101.68341064453125,28.299758911132812,35.1247673034668,26.401411056518555,32.342201232910156,41.98844528198242,24.831846237182617,106.21227264404297,48.879817962646484,64.71540832519531,65.48039245605469,9.496123313903809,66.68583679199219,39.173255920410156,45.38921356201172,16.48220443725586,100.90861511230469
2015-10-30,175.70370483398438,160.80335998535156,176.40582275390625,90.35704040527344,12.725320816040039,105.34425354003906,100.17442321777344,92.29020690917969,101.21831512451172,28.277446746826172,35.07265090942383,26.363574981689453,32.35749816894531,41.921287536621094,24.788869857788086,106.195068359375,48.65602111816406,64.31836700439453,65.11638641357422,9.457420349121094,66.65196990966797,38.91471862792969,45.68468475341797,16.246068954467773,100.3996353149414
2015-11-02,177.78240966796875,162.71046447753906,178.55758666992188,91.54449462890625,12.883123397827148,106.53404235839844,101.365966796875,93.24878692626953,103.32447052001953,28.552501678466797,35.45248031616211,26.86300277709961,32.968875885009766,42.34661865234375,25.163599014282227,107.50920867919922,49.58136749267578,65.1435546875,65.6458511352539,9.559012413024902,67.52428436279297,39.26240158081055,46.752437591552734,16.468711853027344,101.36309051513672
2015-11-03,178.29786682128906,163.22528076171875,179.00485229492188,91.77349853515625,12.930203437805176,106.9058609008789,101.56765747070312,93.33097839355469,103.85977172851562,28.552501678466797,35.5791015625,27.195955276489258,33.366275787353516,42.339168548583984,25.185949325561523,107.4233169555664,49.82669448852539,65.2837142944336,65.83615112304688,9.590458869934082,67.63439178466797,39.46746063232422,47.94776916503906,16.495702743530273,102.02659606933594
2015-11-04,177.7571258544922,162.76112365722656,178.54067993164062,91.55296325683594,12.920614242553711,106.91515350341797,101.42097473144531,93.20314025878906,103.8071060180664,28.366657257080078,35.37056350708008,27.044607162475586,33.13700866699219,42.06306076049805,25.14984703063965,107.17423248291016,49.71479415893555,65.08128356933594,65.66241455078125,9.559012413024902,67.40571594238281,39.51203155517578,47.51798629760742,16.448474884033203,102.21746826171875
2015-11-05,177.57965087890625,162.55857849121094,178.32135009765625,91.4511947631836,12.902300834655762,106.62699127197266,101.19185638427734,93.1574935913086,103.88609313964844,28.329486846923828,35.22904968261719,27.08245277404785,33.12936019897461,41.98844528198242,25.16187858581543,107.01103210449219,49.80949783325195,64.99564361572266,65.47215270996094,9.515472412109375,67.30409240722656,39.39612579345703,47.11507797241211,16.51593780517578,101.90841674804688
2015-11-06,177.48666381835938,162.49105834960938,178.25381469726562,91.46817016601562,12.904916763305664,106.7013168334961,101.09101867675781,93.09356689453125,104.6232681274414,28.195676803588867,35.020503997802734,26.779766082763672,32.739601135253906,41.80935287475586,25.130939483642578,106.89936065673828,50.076324462890625,65.04236602783203,65.29013061523438,9.49128532409668,67.1855239868164,39.52987289428711,46.87331008911133,16.68460464477539,102.5083236694336
2015-11-09,175.83042907714844,160.97219848632812,176.54080200195312,90.55213928222656,12.795066833496094,105.5673599243164,100.12859344482422,92.20803833007812,103.39466857910156,27.898340225219727,34.64810562133789,26.151708602905273,31.937164306640625,41.369102478027344,24.9057559967041,105.78280639648438,49.348968505859375,64.4273681640625,64.68620300292969,9.389695167541504,66.54186248779297,39.146507263183594,46.40995407104492,16.502443313598633,101.53578186035156
2015-11-10,176.23602294921875,161.2759552001953,176.97119140625,90.75568389892578,12.794195175170898,105.29774475097656,100.19277954101562,92.32672119140625,103.70183563232422,27.89090347290039,34.558719635009766,26.08359718322754,31.83780860900879,41.36164093017578,25.04670524597168,106.195068359375,49.4565544128418,64.59862518310547,64.83512878417969,9.399373054504395,66.76205444335938,38.88795852661133,46.51066970825195,16.576663970947266,100.79045104980469
2015-11-11,175.5431671142578,160.65994262695312,176.28762817382812,90.36553955078125,12.784605979919434,105.16764068603516,99.82615661621094,92.01628112792969,102.7979507446289,28.02471160888672,34.670448303222656,26.113866806030273,31.914247512817383,41.585506439208984,24.898880004882812,105.5938491821289,49.03047180175781,64.388427734375,64.57865142822266,9.39453411102295,66.364013671875,38.87013244628906,45.52350997924805,16.52269172668457,100.73592376708984
2015-11-12,173.09259033203125,158.50808715820312,173.80679321289062,89.01690673828125,12.615467071533203,104.14513397216797,98.57955169677734,90.92074584960938,100.83220672607422,27.690200805664062,34.29060745239258,25.841447830200195,31.585617065429688,41.06315994262695,24.36257553100586,103.8846435546875,48.14387893676758,63.39200973510742,63.726558685302734,9.263920783996582,65.356201171875,38.53136444091797,44.489349365234375,16.273056030273438,99.7270278930664
2015-11-13,171.14907836914062,156.67697143554688,171.86587524414062,88.07542419433594,12.456795692443848,102.10016632080078,97.12220001220703,89.67913055419922,100.10380554199219,27.4746150970459,33.9554443359375,25.50094223022461,31.180578231811523,40.77214431762695,24.151145935058594,102.75945281982422,47.821067810058594,62.94046401977539,63.163978576660156,9.181679725646973,64.65327453613281,37.77357482910156,44.30804443359375,16.13812255859375,97.77281188964844
2015-11-16,173.75167846679688,159.08192443847656,174.52398681640625,89.356201171875,12.616340637207031,103.56883239746094,98.43290710449219,90.85687255859375,100.96382141113281,27.801698684692383,34.424659729003906,26.053329467773438,31.76139259338379,41.27210235595703,24.45195960998535,104.16803741455078,48.35475540161133,63.95250701904297,64.20636749267578,9.331645011901855,65.66106414794922,38.35304641723633,45.7854118347168,16.333776473999023,99.0816879272461
2015-11-17,173.62498474121094,158.88780212402344,174.2961883544922,89.24594116210938,12.61721420288086,103.63390350341797,98.50624084472656,90.89337921142578,100.57769775390625,27.838871002197266,34.499141693115234,26.023056030273438,31.684967041015625,41.35417938232422,24.37460708618164,103.97909545898438,48.23423385620117,63.82015609741211,64.231201171875,9.3364839553833,65.51708221435547,38.36198425292969,45.28177261352539,16.300050735473633,99.14531707763672
2015-11-18,176.3797149658203,161.4447021484375,177.0977325439453,90.67086791992188,12.83255672454834,105.62307739257812,100.18360900878906,92.50016784667969,102.28014373779297,28.106477737426758,34.819400787353516,26.227373123168945,32.005943298339844,41.71982192993164,24.788869857788086,105.6109848022461,48.94869613647461,64.75433349609375,64.95922088623047,9.428397178649902,66.55879211425781,38.941471099853516,46.02716064453125,16.590152740478516,100.72683715820312
2015-11-19,176.2275848388672,161.36029052734375,176.9290008544922,90.55213928222656,12.822967529296875,105.69745635986328,100.11944580078125,92.45450592041016,101.85014343261719,28.255142211914062,34.99815368652344,26.424104690551758,32.25814437866211,41.94367599487305,24.756216049194336,105.49934387207031,48.819576263427734,64.69983673095703,65.05020141601562,9.450166702270508,66.49105072021484,39.11977005004883,45.409358978271484,16.617141723632812,101.1358413696289
2015-11-20,176.8697967529297,161.95948791503906,177.7306671142578,90.94229125976562,12.862203598022461,106.41322326660156,100.83435821533203,92.95661926269531,102.50833129882812,28.195676803588867,34.99815368652344,26.6511287689209,32.56383514404297,41.839210510253906,24.881690979003906,105.89446258544922,49.202632904052734,64.74656677246094,65.30669403076172,9.455001831054688,66.72818756103516,39.40505599975586,44.92586135864258,16.64413070678711,101.90841674804688
2015-11-23,176.6670379638672,161.77378845214844,177.39306640625,90.84896850585938,12.838662147521973,106.1064682006836,100.7243881225586,92.95661926269531,103.01729583740234,28.02471160888672,34.67790222167969,26.43167495727539,32.29636001586914,41.585506439208984,24.924673080444336,106.0748291015625,49.37049102783203,64.62977600097656,65.37284851074219,9.469517707824707,66.72818756103516,39.173255920410156,45.2481803894043,16.576663970947266,101.37214660644531
2015-11-24,176.9036407470703,162.03536987304688,177.64622497558594,91.08647918701172,12.849993705749512,106.01353454589844,100.7793960571289,92.96577453613281,103.77202606201172,28.061874389648438,34.744930267333984,26.499788284301758,32.42626953125,41.57803726196289,25.093116760253906,106.41838836669922,49.7061882019043,64.80882263183594,65.51350402832031,9.510635375976562,66.9483871459961,39.18217086791992,46.215206146240234,16.529428482055664,101.49943542480469
2015-11-25,176.8782501220703,161.98477172851562,177.65464782714844,91.15435028076172,12.843888282775879,106.1064682006836,100.97186279296875,93.11184692382812,104.57939147949219,28.106477737426758,34.744930267333984,26.295467376708984,32.242855072021484,41.66756820678711,25.177350997924805,106.66749572753906,50.041893005371094,64.73095703125,65.5466079711914,9.498541831970215,66.99071502685547,39.05735397338867,45.839141845703125,16.542924880981445,101.27217864990234
2015-11-27,177.0811004638672,162.14503479003906,177.80654907226562,91.29004669189453,12.85086441040039,106.25517272949219,101.0177001953125,93.21229553222656,104.9742660522461,28.09903907775879,34.59597396850586,25.720375061035156,31.639118194580078,41.69742965698242,25.251262664794922,106.84784698486328,50.17961502075195,64.81661987304688,65.6789779663086,9.505797386169434,66.97380065917969,39.146507263183594,45.51008605957031,16.583402633666992,101.44486236572266
2015-11-30,176.34596252441406,161.48687744140625,177.0977325439453,90.89989471435547,12.78547477722168,105.98562622070312,100.32108306884766,92.5732192993164,104.5179214477539,28.061874389648438,34.610862731933594,25.758214950561523,31.616186141967773,41.66756820678711,25.124061584472656,106.51287078857422,49.968746185302734,64.668701171875,65.29013061523438,9.484028816223145,66.85521697998047,39.19108200073242,45.677978515625,16.569917678833008,101.59030151367188
2015-12-01,178.02745056152344,163.04798889160156,178.8360595703125,91.75653076171875,12.918866157531738,107.04530334472656,101.26517486572266,93.44962310791016,105.2112045288086,28.366657257080078,34.96837615966797,25.909555435180664,31.868389129638672,42.13768768310547,25.326900482177734,107.52639770507812,50.338871002197266,65.3615493774414,65.77823638916016,9.563849449157715,67.47345733642578,39.53876876831055,46.040611267089844,16.752077102661133,102.49921417236328
2015-12-02,176.21070861816406,161.32656860351562,176.98806762695312,90.79811096191406,12.808141708374023,106.38534545898438,100.33024597167969,92.74664306640625,104.07915496826172,28.069311141967773,34.588523864746094,25.65227699279785,31.516845703125,41.70488357543945,25.04155731201172,106.15213012695312,49.88265609741211,64.59085083007812,65.33976745605469,9.479193687438965,66.584228515625,39.28914260864258,44.61693572998047,16.556419372558594,101.95387268066406
2015-12-03,173.7432098388672,159.03131103515625,174.473388671875,89.44100189208984,12.634649276733398,104.58201599121094,98.73538208007812,91.35897827148438,102.32404327392578,27.93550682067871,34.43210983276367,25.57659912109375,31.34871482849121,41.488494873046875,24.623859405517578,104.58892059326172,49.099334716796875,63.71894836425781,64.67793273925781,9.365509986877441,65.63565826416016,38.7809944152832,43.723793029785156,16.28655433654785,100.53596496582031
2015-12-04,177.1317596435547,162.1535186767578,177.88253784179688,91.08647918701172,12.916251182556152,107.02668762207031,100.65106201171875,93.29443359375,103.35955047607422,28.136205673217773,34.71513366699219,25.674983978271484,31.547405242919922,41.869049072265625,24.931537628173828,106.28955078125,49.59859085083008,64.96452331542969,65.83615112304688,9.534823417663574,66.67737579345703,39.73491668701172,43.44847106933594,16.718338012695312,102.72644805908203
2015-12-07,176.05862426757812,161.13250732421875,176.7855682373047,90.37403106689453,12.848250389099121,106.54335021972656,99.99110412597656,92.81059265136719,101.80628967285156,27.90577507019043,34.35763168334961,25.311765670776367,31.050657272338867,41.63026809692383,24.668535232543945,105.34474182128906,48.8540153503418,64.54411315917969,65.66241455078125,9.488868713378906,66.143798828125,39.53876876831055,41.79647445678711,16.56316566467285,102.06295013427734
2015-12-08,174.8755645751953,160.1029815673828,175.6294708251953,89.83118438720703,12.770654678344727,106.5526351928711,99.78945922851562,92.58232879638672,101.24462890625,27.4820556640625,33.843719482421875,25.00908088684082,30.699119567871094,41.018394470214844,24.515560150146484,104.82083129882812,48.531219482421875,63.89800262451172,65.13297271728516,9.401789665222168,65.67801666259766,39.44070053100586,41.366695404052734,16.354015350341797,101.8902359008789
2015-12-09,173.51513671875,158.90469360351562,174.2455596923828,89.05934143066406,12.655570983886719,104.93524169921875,98.6162109375,91.51419067382812,100.11255645751953,27.422588348388672,33.74689865112305,24.827470779418945,30.423988342285156,40.84676742553711,24.21474838256836,103.82447052001953,47.96310806274414,63.633331298828125,64.57039642333984,9.372766494750977,65.2206802368164,38.861228942871094,41.9106559753418,16.165103912353516,100.36325073242188
2015-12-10,173.9629669189453,159.267578125,174.6843719482422,89.322265625,12.696548461914062,105.40931701660156,98.89119720458984,91.80633544921875,100.44603729248047,27.415151596069336,33.69475555419922,24.5777587890625,30.20236587524414,40.80198669433594,24.269752502441406,104.00486755371094,48.08361053466797,63.773460388183594,64.64482879638672,9.404208183288574,65.3138656616211,38.96820831298828,42.17926788330078,16.178600311279297,100.59957885742188
2015-12-11,170.59140014648438,156.0946807861328,171.2077178955078,87.5665283203125,12.460284233093262,102.98322296142578,96.77384948730469,89.93478393554688,98.2082748413086,26.924531936645508,32.98720169067383,23.881587982177734,29.399927139282227,40.11549758911133,23.92424201965332,101.97785186767578,47.184085845947266,62.59013366699219,63.726558685302734,9.251826286315918,64.0434799194336,38.156925201416016,40.60115432739258,15.82103157043457,98.49993896484375
2015-12-14,171.4532928466797,157.03138732910156,172.2962646484375,87.88033294677734,12.571002006530762,103.7640380859375,97.29631805419922,90.48253631591797,97.50624084472656,26.98400115966797,33.10637664794922,24.275075912475586,29.827890396118164,40.20503234863281,23.786727905273438,101.7115707397461,46.92154312133789,62.89379119873047,64.09883880615234,9.321971893310547,64.13665008544922,38.45111846923828,40.816043853759766,15.854764938354492,98.99987030029297
2015-12-15,173.25314331054688,158.66842651367188,173.99244689941406,88.82181549072266,12.697422981262207,104.3961181640625,97.96543884277344,91.06683349609375,98.91029357910156,27.08806800842285,33.3670539855957,24.630722045898438,30.309356689453125,40.34681701660156,24.03081703186035,102.9655990600586,47.57143783569336,63.75786590576172,64.41320037841797,9.40904712677002,64.80569458007812,38.62051773071289,41.843505859375,16.225830078125,99.47251892089844
2015-12-16,175.7882080078125,160.89617919921875,176.50706481933594,90.11107635498047,12.8892240524292,105.94844055175781,99.39530944824219,92.51841735839844,100.41973114013672,27.638160705566406,34.04481887817383,25.046911239624023,30.84432029724121,41.12285232543945,24.280065536499023,104.47726440429688,48.22993850708008,64.69206237792969,65.37284851074219,9.515472412109375,65.7372817993164,39.146507263183594,41.56816482543945,16.48895263671875,100.79954528808594
2015-12-17,173.10952758789062,158.55032348632812,173.89956665039062,88.78791046142578,12.713117599487305,104.40541076660156,97.8799057006836,91.15814208984375,99.34908294677734,27.31851577758789,33.56070327758789,24.827470779418945,30.48513412475586,40.63037109375,23.989559173583984,102.80237579345703,47.687644958496094,63.76565170288086,64.45455169677734,9.382440567016602,64.62785339355469,38.53136444091797,40.54743957519531,16.25282096862793,99.26347351074219
2015-12-18,170.02557373046875,155.605224609375,170.64230346679688,87.27813720703125,12.460404396057129,102.40267181396484,96.14091491699219,89.55133819580078,97.8309097290039,27.028602600097656,33.31491470336914,24.698823928833008,30.370494842529297,40.227420806884766,23.64749526977539,101.37661743164062,46.904327392578125,62.64461898803711,63.370811462402344,9.222801208496094,63.638526916503906,37.784095764160156,39.83727264404297,15.81832218170166,97.30017852783203
2015-12-21,171.42813110351562,156.98211669921875,172.110595703125,87.97164916992188,12.55938720703125,103.5401611328125,96.87701416015625,90.34558868408203,98.56807708740234,27.201372146606445,33.54534912109375,24.87295913696289,30.63085174560547,40.45384216308594,23.81938362121582,102.14102935791016,47.27877426147461,63.12143325805664,63.9085693359375,9.293936729431152,64.14042663574219,38.16936492919922,39.877933502197266,15.974475860595703,98.25455474853516
2015-12-22,172.98370361328125,158.3997802734375,173.70547485351562,88.76495361328125,12.659242630004883,104.2208023071289,97.62229919433594,91.09422302246094,99.47195434570312,27.403303146362305,33.770545959472656,25.063060760498047,30.886554718017578,40.724639892578125,24.053163528442383,103.02569580078125,47.73928451538086,63.819374084472656,64.71930694580078,9.391385078430176,64.84646606445312,38.44712829589844,40.345497131347656,16.12382698059082,98.89990234375
2015-12-23,175.1258544921875,160.30123901367188,175.8910369873047,89.87387084960938,12.784502029418945,104.99466705322266,98.59761047363281,91.90673065185547,100.72685241699219,27.852048873901367,34.34101867675781,25.435667037963867,31.258495330810547,41.3865852355957,24.359132766723633,104.63055419921875,48.28158187866211,64.73693084716797,65.36438751220703,9.51075553894043,65.96934509277344,38.769691467285156,42.10053634643555,16.313919067382812,99.76932525634766
2015-12-24,174.83680725097656,160.0211639404297,175.5320587158203,89.76299285888672,12.758225440979004,104.97600555419922,98.47798919677734,91.71613311767578,100.91725158691406,27.777250289916992,34.28096389770508,25.359615325927734,31.126771926879883,41.28879928588867,24.381757736206055,104.53560638427734,48.419498443603516,64.61931610107422,65.24784088134766,9.486392974853516,65.85026550292969,38.75177764892578,41.7210693359375,16.300336837768555,99.72369384765625
